GEOID,kiosks,population,pop_moe,pop_per_kiosk,pois,ct_title,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,variable,geometry
36081004200,0,4187,687,Inf,4,"Census Tract 42, Queens County, New York",36,081,004200,42,Census Tract 42,G5020,S,200287,0,+40.6818145,-073.8579641,B01003_001,"list(list(c(-73.863787, -73.863118, -73.862243, -73.861364, -73.860486, -73.859607, -73.858727, -73.857867, -73.857804, -73.857026, -73.856725, -73.856174, -73.855599, -73.855336, -73.854492, -73.85365, -73.852801, -73.851979, -73.852819, -73.853664, -73.854496, -73.855353, -73.856198, -73.857043, -73.857907, -73.858786, -73.85966, -73.859779, -73.860531, -73.860659, -73.861423, -73.861564, -73.862296, -73.863349, -73.863508, -73.863787, 40.681114, 40.681295, 40.681553, 40.681803, 40.682052, 40.682303, 
40.682553, 40.682805, 40.682827, 40.683035, 40.683123, 40.683289, 40.683453, 40.683528, 40.68377, 40.684012, 40.684253, 40.682564, 40.682331, 40.682088, 40.681851, 40.681607, 40.681367, 40.681127, 40.68088, 40.68063, 40.680383, 40.680349, 40.680135, 40.680099, 40.679879, 40.679839, 40.679632, 40.679352, 40.679992, 40.681114)))"
36081004300,0,2069,422,Inf,24,"Census Tract 43, Queens County, New York",36,081,004300,43,Census Tract 43,G5020,S,170813,0,+40.7609451,-073.9375143,B01003_001,"list(list(c(-73.940862, -73.939994, -73.939145, -73.938045, -73.937005, -73.936256, -73.935414, -73.933981, -73.935387, -73.936791, -73.937917, -73.9391, -73.940022, -73.940862, 40.758111, 40.759469, 40.760802, 40.762529, 40.76424, 40.763894, 40.763497, 40.762826, 40.761355, 40.759883, 40.758707, 40.757494, 40.757809, 40.758111)))"
36081077907,0,3521,635,Inf,5,"Census Tract 779.07, Queens County, New York",36,081,077907,779.07,Census Tract 779.07,G5020,S,216834,0,+40.7249623,-073.8184802,B01003_001,"list(list(c(-73.821721, -73.821208, -73.81978, -73.817831, -73.817492, -73.817171, -73.816831, -73.81649, -73.816146, -73.815807, -73.815469, -73.81512, -73.816781, -73.817389, -73.819316, -73.819425, -73.819759, -73.820107, -73.820433, -73.820817, -73.820919, -73.821146, -73.821508, -73.821853, -73.821721, 40.726708, 40.726838, 40.727256, 40.727809, 40.727879, 40.72727, 40.726596, 40.725935, 40.725271, 40.724606, 40.72394, 40.72328, 40.722784, 40.722602, 40.722029, 40.721997, 40.722663, 40.723304, 
40.723979, 40.724654, 40.724839, 40.725332, 40.725965, 40.726675, 40.726708)))"
36081024000,4,7150,1083,1787.5,17,"Census Tract 240, Queens County, New York",36,081,024000,240,Census Tract 240,G5020,S,269563,0,+40.7032775,-073.8050793,B01003_001,"list(list(c(-73.811632, -73.810578, -73.809693, -73.809229, -73.808788, -73.807584, -73.807061, -73.805648, -73.803572, -73.802655, -73.801657, -73.80111, -73.800201, -73.79992, -73.801897, -73.802409, -73.803303, -73.804129, -73.804442, -73.805515, -73.806332, -73.806807, -73.806988, -73.807927, -73.808874, -73.809049, -73.809954, -73.810832, -73.811529, -73.811632, 40.703052, 40.703338, 40.703578, 40.703704, 40.703822, 40.704146, 40.704288, 40.704672, 40.705233, 40.70548, 40.705761, 40.704848, 
40.703341, 40.702474, 40.701969, 40.701852, 40.701639, 40.70146, 40.702132, 40.701881, 40.701784, 40.701776, 40.701771, 40.701766, 40.701815, 40.701836, 40.701994, 40.702145, 40.702273, 40.703052)))"
36081024300,0,5203,787,Inf,14,"Census Tract 243, Queens County, New York",36,081,024300,243,Census Tract 243,G5020,S,540128,0,+40.7366667,-073.9020404,B01003_001,"list(list(c(-73.910239, -73.909911, -73.909597, -73.909329, -73.909306, -73.909285, -73.908894, -73.907886, -73.907597, -73.907371, -73.906707, -73.906426, -73.906077, -73.905933, -73.905566, -73.904819, -73.904639, -73.903691, -73.903658, -73.902941, -73.902752, -73.902714, -73.90179, -73.901741, -73.901488, -73.90135, -73.90103, -73.900796, -73.900223, -73.89992, -73.899736, -73.899493, -73.899241, -73.899216, -73.899146, -73.898985, -73.898683, -73.897696, -73.897445, -73.897012, -73.897529, -73.896856, 
-73.895838, -73.895856, -73.895884, -73.895872, -73.895902, -73.89593, -73.895956, -73.895975, -73.896016, -73.896029, -73.896511, -73.896912, -73.897832, -73.899022, -73.90001, -73.900115, -73.90027, -73.900372, -73.900497, -73.900618, -73.900711, -73.900996, -73.90108, -73.901943, -73.902866, -73.903787, -73.904703, -73.90517, -73.905736, -73.906018, -73.906632, -73.910689, -73.910239, 40.734339, 40.734997, 40.735656, 40.736232, 40.736287, 40.736334, 40.736378, 40.73653, 40.73659, 40.736645, 40.736847, 
40.736944, 40.737099, 40.737163, 40.737336, 40.737671, 40.737753, 40.738129, 40.738142, 40.738403, 40.738592, 40.73863, 40.738968, 40.738981, 40.739116, 40.739182, 40.739335, 40.739445, 40.739854, 40.740073, 40.740205, 40.740383, 40.740599, 40.740618, 40.740668, 40.740646, 40.740592, 40.740408, 40.74036, 40.740276, 40.740765, 40.740637, 40.740453, 40.740072, 40.739462, 40.739066, 40.738354, 40.737639, 40.736925, 40.736441, 40.735239, 40.735018, 40.735097, 40.735087, 40.73516, 40.735149, 40.73485, 
40.734813, 40.734741, 40.734681, 40.73459, 40.734476, 40.734359, 40.734009, 40.733908, 40.73434, 40.734767, 40.735217, 40.73568, 40.73586, 40.734633, 40.734011, 40.732796, 40.733471, 40.734339)))"
36081077908,0,3267,443,Inf,2,"Census Tract 779.08, Queens County, New York",36,081,077908,779.08,Census Tract 779.08,G5020,S,200497,0,+40.7256168,-073.8136929,B01003_001,"list(list(c(-73.817171, -73.815389, -73.814929, -73.81444, -73.81429, -73.813942, -73.812468, -73.811516, -73.810744, -73.810686, -73.810691, -73.810626, -73.810399, -73.811421, -73.812529, -73.812871, -73.81512, -73.815469, -73.815807, -73.816146, -73.81649, -73.816831, -73.817171, 40.72727, 40.727808, 40.727947, 40.728094, 40.728021, 40.727852, 40.727133, 40.726658, 40.726265, 40.725801, 40.725116, 40.72442, 40.723724, 40.723613, 40.723283, 40.723948, 40.72328, 40.72394, 40.724606, 40.725271, 40.725935, 
40.726596, 40.72727)))"
36081024500,5,5095,986,1019,8,"Census Tract 245, Queens County, New York",36,081,024500,245,Census Tract 245,G5020,S,257660,0,+40.7393540,-073.9050486,B01003_001,"list(list(c(-73.90926, -73.90923, -73.909217, -73.908555, -73.908323, -73.907784, -73.907556, -73.906339, -73.905504, -73.904619, -73.903727, -73.903229, -73.902697, -73.902129, -73.901679, -73.900602, -73.900426, -73.899794, -73.89972, -73.899636, -73.899556, -73.899146, -73.899216, -73.899241, -73.899493, -73.899736, -73.89992, -73.900223, -73.900796, -73.90103, -73.90135, -73.901488, -73.901741, -73.90179, -73.902714, -73.902752, -73.902941, -73.903658, -73.903691, -73.904639, -73.904819, -73.905566, 
-73.905933, -73.906077, -73.906426, -73.906707, -73.907371, -73.907597, -73.907886, -73.908894, -73.909285, -73.90926, 40.736403, 40.736455, 40.736496, 40.73793, 40.738631, 40.740745, 40.741659, 40.741529, 40.741434, 40.741332, 40.741232, 40.741163, 40.741105, 40.74103, 40.74097, 40.740858, 40.740837, 40.740762, 40.740753, 40.740744, 40.740731, 40.740668, 40.740618, 40.740599, 40.740383, 40.740205, 40.740073, 40.739854, 40.739445, 40.739335, 40.739182, 40.739116, 40.738981, 40.738968, 40.73863, 40.738592, 
40.738403, 40.738142, 40.738129, 40.737753, 40.737671, 40.737336, 40.737163, 40.737099, 40.736944, 40.736847, 40.736645, 40.73659, 40.73653, 40.736378, 40.736334, 40.736403)))"
36081024900,0,4804,1193,Inf,2,"Census Tract 249, Queens County, New York",36,081,024900,249,Census Tract 249,G5020,S,204083,0,+40.7431151,-073.9042554,B01003_001,"list(list(c(-73.907453, -73.907329, -73.907159, -73.906936, -73.906805, -73.906613, -73.906419, -73.905579, -73.904488, -73.903687, -73.903255, -73.902626, -73.902242, -73.901409, -73.901502, -73.9009, -73.901185, -73.901494, -73.901679, -73.902129, -73.902697, -73.903229, -73.903727, -73.904619, -73.905504, -73.906339, -73.907556, -73.907453, 40.742043, 40.742515, 40.743218, 40.744126, 40.744659, 40.745393, 40.745635, 40.745391, 40.74512, 40.744914, 40.744797, 40.744633, 40.74453, 40.744251, 40.744006, 
40.743448, 40.742161, 40.741336, 40.74097, 40.74103, 40.741105, 40.741163, 40.741232, 40.741332, 40.741434, 40.741529, 40.741659, 40.742043)))"
36081025100,0,6080,1151,Inf,12,"Census Tract 251, Queens County, New York",36,081,025100,251,Census Tract 251,G5020,S,245619,0,+40.7448223,-073.9096562,B01003_001,"list(list(c(-73.912353, -73.91231, -73.91212, -73.91193, -73.911801, -73.911765, -73.91173, -73.911642, -73.910159, -73.910172, -73.909919, -73.909554, -73.908847, -73.908117, -73.907262, -73.906419, -73.906613, -73.906805, -73.906936, -73.907159, -73.907329, -73.907453, -73.907556, -73.908339, -73.90929, -73.910192, -73.911088, -73.911987, -73.911908, -73.911509, -73.911247, -73.912131, -73.912449, -73.912353, 40.74632, 40.746496, 40.747295, 40.747988, 40.748276, 40.748357, 40.748435, 40.748685, 
40.748502, 40.748227, 40.747764, 40.747395, 40.746775, 40.746186, 40.745887, 40.745635, 40.745393, 40.744659, 40.744126, 40.743218, 40.742515, 40.742043, 40.741659, 40.741757, 40.741867, 40.741972, 40.742078, 40.742189, 40.742564, 40.744471, 40.745784, 40.745887, 40.74592, 40.74632)))"
36081025500,1,1612,390,1612,NA,"Census Tract 255, Queens County, New York",36,081,025500,255,Census Tract 255,G5020,S,218248,0,+40.7504263,-073.9079200,B01003_001,"list(list(c(-73.910231, -73.907594, -73.906909, -73.906685, -73.906117, -73.905864, -73.904917, -73.904907, -73.90525, -73.90611, -73.906698, -73.905913, -73.906043, -73.906242, -73.907132, -73.908117, -73.908847, -73.909554, -73.909919, -73.910172, -73.910159, -73.9099, -73.909711, -73.909516, -73.909483, -73.909452, -73.909443, -73.909459, -73.909497, -73.909556, -73.909847, -73.910451, -73.910231, 40.752977, 40.753222, 40.753285, 40.753308, 40.753379, 40.753404, 40.753505, 40.753379, 40.752565, 
40.750624, 40.749337, 40.748859, 40.748569, 40.748128, 40.748358, 40.746186, 40.746775, 40.747395, 40.747764, 40.748227, 40.748502, 40.749087, 40.749755, 40.750442, 40.750561, 40.750656, 40.750755, 40.750855, 40.750951, 40.751037, 40.751637, 40.752961, 40.752977)))"
36081025700,0,1660,401,Inf,5,"Census Tract 257, Queens County, New York",36,081,025700,257,Census Tract 257,G5020,S,150587,0,+40.7501044,-073.9051748,B01003_001,"list(list(c(-73.908117, -73.907132, -73.906242, -73.906043, -73.905913, -73.906698, -73.90611, -73.90525, -73.904907, -73.904917, -73.903923, -73.902989, -73.902472, -73.902276, -73.902158, -73.902578, -73.903571, -73.904334, -73.905137, -73.905253, -73.905349, -73.906419, -73.907262, -73.908117, 40.746186, 40.748358, 40.748128, 40.748569, 40.748859, 40.749337, 40.750624, 40.752565, 40.753379, 40.753505, 40.753611, 40.753708, 40.753763, 40.752597, 40.751932, 40.751908, 40.75184, 40.750162, 40.748383, 
40.7481, 40.747893, 40.745635, 40.745887, 40.746186)))"
36081097204,0,4094,860,Inf,18,"Census Tract 972.04, Queens County, New York",36,081,097204,972.04,Census Tract 972.04,G5020,S,391826,0,+40.5939070,-073.7811283,B01003_001,"list(list(c(-73.789133, -73.788052, -73.787243, -73.787044, -73.786265, -73.785872, -73.784545, -73.783612, -73.781836, -73.780916, -73.779939, -73.779036, -73.778219, -73.777393, -73.776552, -73.775724, -73.774771, -73.77387, -73.773695, -73.773675, -73.772808, -73.772713, -73.773601, -73.774457, -73.775317, -73.777868, -73.778878, -73.77948, -73.780059, -73.782424, -73.782462, -73.785062, -73.788996, -73.789039, -73.789133, 40.594044, 40.594502, 40.594824, 40.594911, 40.594955, 40.594982, 40.595076, 
40.595145, 40.595267, 40.595325, 40.595382, 40.595444, 40.595498, 40.595554, 40.595611, 40.595669, 40.595735, 40.595772, 40.594375, 40.593893, 40.594074, 40.593321, 40.593229, 40.593142, 40.593056, 40.592791, 40.592692, 40.592632, 40.592574, 40.592336, 40.592334, 40.5922, 40.592411, 40.59299, 40.594044)))"
36081100801,0,3042,745,Inf,7,"Census Tract 1008.01, Queens County, New York",36,081,100801,1008.01,Census Tract 1008.01,G5020,S,644973,361333,+40.6113410,-073.7661007,B01003_001,"list(list(c(-73.777321, -73.772268, -73.768804, -73.768253, -73.766708, -73.766719, -73.765244, -73.764349, -73.763476, -73.763454, -73.762084, -73.760021, -73.759631, -73.759334, -73.75891, -73.759736, -73.759824, -73.760953, -73.761345, -73.762693, -73.763933, -73.764222, -73.765705, -73.766274, -73.767248, -73.768014, -73.768821, -73.769497, -73.76992, -73.772374, -73.772374, -73.777321, 40.613078, 40.615136, 40.614786, 40.614878, 40.614911, 40.615004, 40.614942, 40.614316, 40.613706, 40.61369, 
40.612732, 40.611349, 40.611297, 40.611258, 40.611206, 40.610155, 40.609647, 40.606452, 40.606541, 40.606651, 40.606729, 40.606753, 40.606857, 40.606892, 40.606959, 40.607007, 40.607061, 40.607109, 40.606596, 40.607295, 40.608452, 40.613078)))"
36081102900,0,3931,624,Inf,5,"Census Tract 1029, Queens County, New York",36,081,102900,1029,Census Tract 1029,G5020,S,490509,0,+40.7838708,-073.8073649,B01003_001,"list(list(c(-73.813715, -73.813618, -73.813523, -73.813422, -73.813374, -73.812955, -73.812687, -73.81156, -73.811462, -73.810826, -73.810022, -73.809533, -73.808395, -73.806277, -73.804558, -73.802422, -73.802411, -73.802435, -73.802547, -73.802742, -73.80284, -73.802938, -73.803033, -73.803135, -73.803201, -73.803226, -73.803514, -73.806005, -73.806699, -73.808795, -73.808697, -73.808602, -73.808538, -73.811719, -73.811684, -73.813813, -73.813715, 40.78484, 40.785571, 40.786257, 40.786977, 40.787156, 
40.787094, 40.787053, 40.786899, 40.786887, 40.786808, 40.786702, 40.786651, 40.786511, 40.786299, 40.786148, 40.786019, 40.785817, 40.785614, 40.784673, 40.783254, 40.78255, 40.781835, 40.780941, 40.780416, 40.779884, 40.779703, 40.779726, 40.779925, 40.780694, 40.780862, 40.781573, 40.782282, 40.782997, 40.783247, 40.783963, 40.784129, 40.78484)))"
36081025800,1,2212,637,2212,6,"Census Tract 258, Queens County, New York",36,081,025800,258,Census Tract 258,G5020,S,211843,0,+40.6960420,-073.7872795,B01003_001,"list(list(c(-73.790428, -73.78964, -73.789163, -73.788312, -73.787821, -73.787009, -73.786901, -73.785735, -73.784762, -73.784554, -73.784162, -73.783487, -73.782771, -73.783933, -73.785671, -73.785901, -73.786758, -73.787312, -73.788103, -73.788931, -73.790087, -73.791247, -73.790428, 40.696912, 40.697246, 40.697448, 40.697805, 40.69801, 40.698342, 40.698386, 40.697887, 40.697473, 40.697329, 40.697078, 40.696584, 40.695995, 40.695494, 40.694746, 40.694655, 40.694302, 40.69406, 40.693733, 40.693398, 
40.694981, 40.696565, 40.696912)))"
36081026000,0,2984,479,Inf,15,"Census Tract 260, Queens County, New York",36,081,026000,260,Census Tract 260,G5020,S,178376,0,+40.6927524,-073.7933078,B01003_001,"list(list(c(-73.797805, -73.797213, -73.79643, -73.795984, -73.79516, -73.794343, -73.793635, -73.792893, -73.79213, -73.791005, -73.792163, -73.791247, -73.790087, -73.788931, -73.789845, -73.790954, -73.791723, -73.792384, -73.792526, -73.793181, -73.794001, -73.794807, -73.794671, -73.79507, -73.795907, -73.796647, -73.796767, -73.797153, -73.797333, -73.797601, -73.797794, -73.798031, -73.797805, 40.691715, 40.691963, 40.692297, 40.692483, 40.692831, 40.693178, 40.693471, 40.693821, 40.694116, 
40.694595, 40.69618, 40.696565, 40.694981, 40.693398, 40.693007, 40.692526, 40.6922, 40.691921, 40.69186, 40.691584, 40.691236, 40.690894, 40.690708, 40.690536, 40.690171, 40.68985, 40.689967, 40.690406, 40.690628, 40.691002, 40.691281, 40.691621, 40.691715)))"
36081026200,0,1505,363,Inf,1,"Census Tract 262, Queens County, New York",36,081,026200,262,Census Tract 262,G5020,S,143393,0,+40.6910079,-073.7920924,B01003_001,"list(list(c(-73.796647, -73.795907, -73.79507, -73.794671, -73.794807, -73.794001, -73.793181, -73.792526, -73.792384, -73.791723, -73.790954, -73.789845, -73.788931, -73.788172, -73.787783, -73.788704, -73.789796, -73.790279, -73.79043, -73.790571, -73.791382, -73.792034, -73.792855, -73.793696, -73.794995, -73.795615, -73.796101, -73.796647, 40.68985, 40.690171, 40.690536, 40.690708, 40.690894, 40.691236, 40.691584, 40.69186, 40.691921, 40.6922, 40.692526, 40.693007, 40.693398, 40.692356, 40.691819, 
40.691431, 40.69096, 40.690755, 40.690641, 40.69063, 40.690287, 40.690012, 40.689665, 40.689377, 40.688917, 40.688657, 40.689282, 40.68985)))"
36081026300,0,5360,1096,Inf,3,"Census Tract 263, Queens County, New York",36,081,026300,263,Census Tract 263,G5020,S,207862,0,+40.7457619,-073.8970294,B01003_001,"list(list(c(-73.900029, -73.899035, -73.89903, -73.898942, -73.898616, -73.898336, -73.897917, -73.897577, -73.896871, -73.896611, -73.896457, -73.89643, -73.896359, -73.896145, -73.89611, -73.89584, -73.895659, -73.894447, -73.894734, -73.894826, -73.895025, -73.894971, -73.89492, -73.894865, -73.894813, -73.894737, -73.894705, -73.894673, -73.894668, -73.894674, -73.89468, -73.894699, -73.894719, -73.894765, -73.894814, -73.894852, -73.894895, -73.894975, -73.89501, -73.895121, -73.895193, -73.895264, 
-73.895305, -73.895343, -73.895425, -73.895501, -73.895773, -73.896453, -73.896586, -73.897295, -73.897536, -73.89813, -73.899074, -73.900029, 40.743762, 40.746013, 40.746048, 40.746237, 40.746937, 40.747561, 40.748494, 40.7493, 40.748993, 40.748878, 40.74881, 40.7488, 40.74877, 40.74868, 40.748669, 40.748547, 40.748473, 40.746535, 40.746503, 40.746493, 40.74647, 40.746374, 40.746275, 40.746166, 40.746047, 40.745816, 40.745672, 40.745449, 40.745327, 40.745214, 40.745096, 40.744999, 40.744891, 40.744739, 
40.744607, 40.744522, 40.744442, 40.744301, 40.744239, 40.744074, 40.743979, 40.743882, 40.743843, 40.7438, 40.743721, 40.743647, 40.74342, 40.742861, 40.742903, 40.743064, 40.743122, 40.743258, 40.743487, 40.743762)))"
36081026600,1,1817,502,1817,6,"Census Tract 266, Queens County, New York",36,081,026600,266,Census Tract 266,G5020,S,172998,0,+40.6918812,-073.7816949,B01003_001,"list(list(c(-73.785299, -73.784494, -73.783656, -73.782836, -73.782021, -73.781464, -73.780921, -73.780237, -73.779198, -73.777893, -73.778912, -73.779773, -73.780782, -73.781603, -73.782427, -73.783266, -73.783581, -73.783701, -73.783767, -73.784078, -73.78442, -73.785026, -73.785299, 40.692857, 40.693199, 40.693553, 40.693897, 40.694236, 40.69447, 40.69384, 40.692972, 40.691651, 40.689918, 40.689571, 40.689281, 40.69103, 40.690687, 40.690344, 40.689994, 40.690459, 40.690636, 40.690734, 40.691192, 
40.69169, 40.692481, 40.692857)))"
